,user_id,Recency_days,Recency_hours,RecencyCluster,Frequency,FrequencyCluster,purchase_value,RevenueCluster,OverallScore,rfm_label
17703,b4a8f091373ca07faad7c0970292f9e6d3e28d42a9d2835366d24dac9f4fa5f7,49,1178.973583888889,2,1,0,149.0,0,2,about to sleep
17704,eca38312058482b9181fd57cdae3e10f2904bd403df9e3473774b05f528f6d2c,51,1241.6946902777777,2,1,0,820.0,0,2,about to sleep
17705,de7d11a7cd090d501ab208afe3ce25bfddbd09947755437efe87878634ecd755,51,1241.1923125,2,1,0,295.0,0,2,about to sleep
17706,eee8946ff9683533fc3bee157b73535f92ccc6ece9eb9c57ff1a37bcef720795,51,1240.5833816666666,2,1,0,105.0,0,2,about to sleep
17707,be6630e6097f0be839cbd5197042016356be012afab33e394587001a53140233,51,1239.3780205555556,2,1,0,127.0,0,2,about to sleep
17708,58c7260d333759f5f66810e45426463f43045187db29cb160df39bb7b4d206c3,51,1238.039241111111,2,1,0,40.0,0,2,about to sleep
17709,a5fb6104424f4d46ec3c6b99529ee5a918bcb2ae153132e1495273287cb5d430,51,1229.7295308333332,2,1,0,220.0,0,2,about to sleep
17710,3a8ac71ea8a3f5e3789bb84d5168b493a9c1ffeffa627fdb970db12c7030d47b,48,1172.0721030555555,2,2,0,291.0,0,2,about to sleep
17711,c60814985fdddd1b78089f2951795639920d14f4c0821ba29b7d5706d8ff22bf,51,1228.5922602777778,2,2,0,235.0,0,2,about to sleep
17712,f8beeff8bfaf247d8806850e8d23d874571202585172a9b2a29548e481703c2a,48,1156.8247927777777,2,1,0,113.0,0,2,about to sleep
17713,fca83096ece90ca66d569767768c09558556759418e33dc32beb9b7f7e26e301,48,1154.9594980555555,2,1,0,217.0,0,2,about to sleep
17714,263c8db5ccb5f5315dd7ae56eafc22baf418a937761a2c77ad0d0550baf5514c,48,1153.2892744444443,2,1,0,188.0,0,2,about to sleep
17715,3629bd07f3377d9820eedb4b4d25c0de22275fd862c5a82aa5b1186e01088adc,47,1151.698758611111,2,1,0,639.0,0,2,about to sleep
17716,f5a6e444076f1b4726d992203884efdff1059a36d8c10907680a5387264bffb0,50,1204.6044552777778,2,1,0,158.0,0,2,about to sleep
17717,088d98d7d25b015baab75ef133fbcd1c89d2f21c27a7568ca1f12a64d1d446ea,50,1204.4379622222223,2,1,0,371.0,0,2,about to sleep
17718,ba819bd1f08b1fd2b1a260ce640b288ec3bf2dca73fcc956707778116a374c33,50,1202.0982469444446,2,1,0,475.0,0,2,about to sleep
17719,fcec1511c4dcb73571dcb6a20e36c4b7e32c2bfcefbb00d697606728bc0092ee,50,1223.2319761111112,2,1,0,172.0,0,2,about to sleep
17720,b120d35a8366a512aa892208b9583a10343447bbcada2539ce48fe08d5eedf88,50,1223.0353008333334,2,1,0,611.0,0,2,about to sleep
17721,f1b2a57bae508a53b4fc36be8cd8ef5e4304b8fd97d870bdad28713dbf4f493c,39,954.4172561111111,2,3,0,524.0,0,2,about to sleep
17722,9e5a532992bd29dde73971f216ff95fc90e6276890d62d0a9f5d59fcaedb2839,50,1222.1236436111112,2,1,0,97.0,0,2,about to sleep
17723,07c54a84703fc48f928e3160f90be70178bed6a26ecf40700c7e7ae4c2ae8af7,49,1198.6114844444444,2,1,0,47.0,0,2,about to sleep
17724,ace83100d50431c36d39867a1a69cfd69ff4b5bfc08252b4e715731ec7998d54,49,1197.4677402777777,2,1,0,773.0,0,2,about to sleep
17725,6618df28689f0e4827c2e8dc8c26ee9ebaa93e49a7ea9b917babf81b61ceb11a,46,1123.9482038888889,2,3,0,1240.0,0,2,about to sleep
17726,be75ad3c088d5490717f5326a17708bf513bd603fc2ab80dd988b94205b44447,49,1195.1212544444445,2,1,0,299.0,0,2,about to sleep
17727,165c66dfdcc1ea67f5a7c56fbbbb7151ee6964090218e96ed50d3873967dae08,49,1195.1340430555556,2,1,0,369.0,0,2,about to sleep
17728,b5adfd46b94e9b4b6e493f53528df3efb5e4b3b60f2c17c6f997fbe949a37c61,49,1192.921883611111,2,1,0,1661.0,0,2,about to sleep
17729,62876a6b7f2a70688d66bf3baffd447879d86840675840c7297b9de8235f8cc1,49,1192.8558675,2,1,0,419.0,0,2,about to sleep
17730,9029164e0fb873a5377c3f90c6d87dd768be60e05153b0c54aff47d17da67ab9,49,1190.315973611111,2,1,0,1138.0,0,2,about to sleep
17731,1734c2a6c84ff60ddeacca41c0b48b4f24c4a1ff440ee9e96fbac15bc065285d,49,1183.6626452777778,2,1,0,498.0,0,2,about to sleep
17732,584e87854a4ba8c6e76affe6ac64966a1dd555007663ef6df7baf0719cf65319,49,1182.713503888889,2,1,0,113.0,0,2,about to sleep
17733,96b44309734ad2cdca2285bd6f63c916e16883e86eea207bfd0e7cab12baaa9e,49,1181.8219405555556,2,2,0,945.0,0,2,about to sleep
17734,a16106ab25fcc659548e0102b1532003364b0a13996d795654dab46e0e25190e,47,1149.885885,2,1,0,152.0,0,2,about to sleep
17735,f54e31e85ecad0d7f5f3308da2d35ddba3494acb73c766deeaceef02a54ce70f,47,1150.3505905555555,2,1,0,275.0,0,2,about to sleep
17736,c68fbb35c1939ba5ff2dea54848f8329e616235e84ba7b7d9bb4145333c5dae0,47,1148.6739733333334,2,1,0,51.0,0,2,about to sleep
17737,7bb8c6add14cd09ffeb8424e1061e209ca2d508ba002caf3b6e941b19f6afc5f,47,1148.2649583333334,2,1,0,80.0,0,2,about to sleep
17738,0f0845b9dd42f86bd7b515663ed320321918503527488b7de483a994f0359196,47,1148.2006544444444,2,1,0,1318.0,0,2,about to sleep
17739,6ade61aee9f74ae7dbd009506273da46111bbce61ad5a15eb816fc9374bf6117,47,1146.5478219444444,2,1,0,375.0,0,2,about to sleep
17740,9c25c33b5c1ade43ffb4627d9f1d28f530db766ba441c340f450216e1384515c,47,1141.3473369444444,2,3,0,103.0,0,2,about to sleep
17741,d49b4bac6824e864e3202f2d55fa233d522cb08835755a499eaa29044685fd5d,47,1134.2911066666666,2,1,0,219.0,0,2,about to sleep
17742,4832b116a808362954313cb6b6ec75ccd59291a364057b3f511306241d00eab4,49,1194.2497752777779,2,1,0,220.0,0,2,about to sleep
17743,d86401e400f8c52223834fe79d282248b26a68f6e426db2ce8e38d28ec4769de,49,1190.5040738888888,2,1,0,410.0,0,2,about to sleep
17744,4389e532cb3600de380e356d8c86dd8ad351e2dc48254fc8425b2c8e9fdf0e03,49,1182.3302088888888,2,1,0,504.0,0,2,about to sleep
17745,a86214acc42647d22b75b3bb1068c71b732776238e619dcaaae3c47c40797968,47,1133.7051541666667,2,1,0,56.0,0,2,about to sleep
17746,d42c46692bc468e670374e879c0b8721ea3dd76bcc9a2631a94c6930a78236f2,47,1131.1413919444444,2,2,0,368.0,0,2,about to sleep
17747,19cae2e48a09e91e75a7c74e89eed5fc4a6548e3df267be3a606f192e722dd34,41,988.3910919444445,2,2,0,451.0,0,2,about to sleep
17748,a3f4dd2214238497cc51c7eeed4bbd5d2340ca8f3c948d6a1bf1b34882b6d9e2,47,1129.7073077777777,2,1,0,85.0,0,2,about to sleep
17749,f6aad3c832713a04c8559431bdace487a0225ca2f6df5d7ec19eb64e3f8cdb39,39,936.1614594444444,2,2,0,710.0,0,2,about to sleep
17750,d66237315716b20b2de232c0e17f9309561ceac82f90fe9b3afe97602e5f1aee,46,1127.652586111111,2,2,0,559.0,0,2,about to sleep
17751,532fd965030dc7aad17bc1cfa144c41993c093276bc10b776ed94c3ebf7444b1,46,1127.6824125,2,1,0,164.0,0,2,about to sleep
17752,fb5c125e6084ea787482044451f8c463e3ad69281db5a2dcff3fa212edff17ce,46,1124.9794005555555,2,1,0,180.0,0,2,about to sleep
17753,c0eaef4f8833d94cb9812c8e4f5ca251a8e6550d48993b71916bc14ff5f90601,46,1124.418616111111,2,1,0,1210.0,0,2,about to sleep
17754,fa8843368f42678b580ad69e8acab4f1e93afdd7674bec39705d755400ab58df,49,1176.4820694444445,2,1,0,366.0,0,2,about to sleep
17755,a53536eecc6383bb7f3a16a23e82f2c87a563d1106335f933a6f7bd049985a92,48,1172.7507327777778,2,1,0,467.0,0,2,about to sleep
17756,484bbc67b7aa49a6397448fe100afc52567ddf2e1106940da936048c5cd186f4,48,1170.392082777778,2,1,0,200.0,0,2,about to sleep
17757,a9a19b5d144704277ddb7d6bfed4a0b8e65f17d1b6c9f0b4d6c400912c7d880a,59,1437.1539177777777,2,1,0,195.0,0,2,about to sleep
17758,a1b71133f1fff2e931703bd11c7de1e02da871111c5de75fd411046e5712c5b5,59,1436.976643888889,2,1,0,227.0,0,2,about to sleep
17759,ccc03a2c0cfca6912fd028a7a91d9e04a4062a10331b4b4ebeae3c2b9a3701c0,59,1436.5583483333332,2,1,0,263.0,0,2,about to sleep
17760,3b7119e685d8cff2b9adcf32418b4692c69439bf748797d61e04cab4ed6c36db,44,1077.1141119444444,2,3,0,1333.0,0,2,about to sleep
17761,d1283cea25aa4a4ab6515cb6e7a64fff3e108c001f759c5a99e58443c0231582,45,1103.2799369444444,2,2,0,714.0,0,2,about to sleep
17762,aa745c45f31779f76ec5a424c6513528a2b2d5ade77e9bf9322ded9f52d774db,59,1433.9679697222223,2,1,0,187.0,0,2,about to sleep
17763,435e9103d0bd680299566d4204d709a4476521f5ba7c886668cc16e43c9fed10,59,1432.7296377777777,2,1,0,439.0,0,2,about to sleep
17764,b18140064aba81b31196a0d14456b9a72f67cf65b783e37cca7e85f6cecbb832,49,1182.5617525,2,1,0,198.0,0,2,about to sleep
17765,fb401b376dbcf8721cc6e306983d0e479ebf18dc1400492699a866a547013686,49,1182.1608058333334,2,1,0,732.0,0,2,about to sleep
17766,f19886cf27e301ed1bac774e3ce8add03c0ba4c12ff70e97a364809d82d676b3,49,1180.9908519444446,2,1,0,426.0,0,2,about to sleep
17767,1c7b3ff10f49978a5b398b6f9bfa2be1ba80eb56d796a0fdde177e57767f9d65,40,977.5130877777777,2,3,0,852.0,0,2,about to sleep
17768,f642edc978a6365333b44cbcca769b86b445905bbb02bfd8995c2fcaf677c510,49,1178.8067047222223,2,1,0,174.0,0,2,about to sleep
17769,4384bf30518a539550aea60c68169d121bbbf66082689dbecd3dd4ab502f60ce,49,1178.2999072222221,2,1,0,162.0,0,2,about to sleep
17770,4f067ebb6981143846e77635c8388deddc289ec1e4c078dfff022a1a7778ea42,48,1175.0177066666668,2,1,0,208.0,0,2,about to sleep
17771,5ea8f4da7c7503ad498310bac8dfa804941587305fc4c71e4eab2f90ab6e8696,42,1026.1102708333333,2,2,0,457.0,0,2,about to sleep
17772,5a08a91691478ee8ba3335e69ed81e166e10a9bc2fc3d26b10179c3cc0fcbff2,45,1082.4963433333332,2,2,0,282.0,0,2,about to sleep
17773,91edc898d8bbd25316de1214e216666e234f774fc7a8e60c4da074b0935cf301,50,1218.0842341666666,2,1,0,108.0,0,2,about to sleep
17774,3e83bf67d89aaa4f94534398c22decf3cbaf398bc9d4f722c1a4a2c70ba12b42,50,1203.7289858333334,2,1,0,209.0,0,2,about to sleep
17775,02b2978b746cf8b111aaa027c823b384e4e930e5a72027e18a88981773f19c37,49,1179.5573933333333,2,1,0,194.0,0,2,about to sleep
17776,caf4c4d20b43f3462703e3a8ca3380007c94bb97a3b73e808260bb29d12290f9,49,1179.188695,2,1,0,510.0,0,2,about to sleep
17777,efa0fcf835a22844f0397e6e3332f73039ac76cd8d2f8880994aadd6004d6307,48,1175.2564752777778,2,2,0,1015.0,0,2,about to sleep
17778,25fffe8f10939d862061966bd37eb6f448dbc614970685d8bfaca2bf43deab70,48,1174.3686827777778,2,1,0,422.0,0,2,about to sleep
17779,5343cf7534c0f49aad6693fb80e8989a3fda21db79f7bcabef9f5c638cc2b081,48,1173.1797877777778,2,2,0,246.0,0,2,about to sleep
17780,3c5cf208dbcb94fd5854575c3fc590bf3546f609de64dcff060091437351ebb2,41,1000.4398061111111,2,2,0,664.0,0,2,about to sleep
17781,721705eb8b3f913fc8574ac791fce01e37530561655610651e9adba5edf2f674,61,1485.2487630555556,2,1,0,197.0,0,2,about to sleep
17782,e06eb3f10e30660b39fe9e93e6675f725712f39e85263a205aeeae407135d151,48,1169.9543616666667,2,1,0,340.0,0,2,about to sleep
17783,0c193b561af89db7966eca8ad80519a7f6efeb94f8c7c499b9ba5f294e7efb63,48,1169.4258841666667,2,1,0,190.0,0,2,about to sleep
17784,feb74a288227bd67b7987afe7b9ffd8c6cef84ad6674fce92645bdeebb0f7f64,48,1167.1178608333332,2,1,0,99.0,0,2,about to sleep
17785,6b252a7586e556ec07e2a13564cd828240e61b185bf9bdcc976248340e15d3a2,48,1158.1557225,2,1,0,298.0,0,2,about to sleep
17786,08964f8c4855e2dc7741a6a9dee260c83e2b399c66f65eb68074dadf8f7fc01b,47,1133.6441972222221,2,2,0,299.0,0,2,about to sleep
17787,b32ad85a180274c51ddeb653b53727ed8d88ed54b90d4f03fe688795728b5c52,46,1124.396556388889,2,1,0,316.0,0,2,about to sleep
17788,1c13f7bb413cfa7f12f2983ebffe2830ec3b716f53dfbeaf54c18d83b2b8f124,46,1122.637916388889,2,2,0,404.0,0,2,about to sleep
17789,2af22bc677ab5bffd485eec75af573ccf2bad2fbe6ffbfce2bce68dc29af8f0b,46,1122.4583,2,1,0,74.0,0,2,about to sleep
17790,bb294ac1c981b53dc6b4ef5535b8594383f4c2a95aab6ef7b468791f44e09e98,46,1122.2450341666668,2,1,0,40.0,0,2,about to sleep
17791,493124d8bc49f2afd57c604f474d6246589f14c360c3f1aa0dff2027f14ddf98,45,1097.6769538888889,2,3,0,1652.0,0,2,about to sleep
17792,d6f13c9eb17fbce92f1d1b45e76c14ddb49103d53ff2cc230d0b6155c94a5e06,44,1062.1357727777777,2,2,0,621.0,0,2,about to sleep
17793,1541e9dbbdf8a180a0e9b5827a99513d00354b466766450073e5a45ba12163bf,46,1119.0256830555556,2,1,0,65.0,0,2,about to sleep
17794,0ca201e681886baba4a26f33085b45c013b907ac8df175cd5c8a380238c70e93,46,1118.2857608333334,2,1,0,149.0,0,2,about to sleep
17795,0d00b0bac95c6ef8cbf0ec6d8a648bb55e95dcccfedef2baf57f7e5e188a186e,46,1117.4834333333333,2,1,0,354.0,0,2,about to sleep
17796,aeb3ec55997cf72f5a70205f221611bb0dadb426020c54b4c835fd046ee0dd2a,44,1056.2012097222223,2,2,0,495.0,0,2,about to sleep
17797,1ac04489c8f30dae10c651c792ab533537396c43d419068f1401800f7516fe7b,46,1110.5613894444446,2,1,0,541.0,0,2,about to sleep
17798,4359204df15d4d1171756a1c6fd0e101252ae7445e2f91ee390a922a8508dc01,42,1011.9481938888889,2,4,0,2571.0,0,2,about to sleep
17799,b1bfefb829cc70e834b6b1c039d7e5be59b4192454e0dd10846395c66e319c09,46,1109.5271597222222,2,1,0,270.0,0,2,about to sleep
17800,d710789ff8282660b81b2683709db90331c406109c6c3ffc607650ac253ca958,46,1109.2833522222222,2,1,0,450.0,0,2,about to sleep
17801,9b0a8ef09e4d3ad29a3ec7441bb572149b53614390aef1d515290db92af335b7,44,1071.324283611111,2,3,0,1625.0,0,2,about to sleep
17802,f09f41f94d5122acd6fe7f44e493993b35dae3f43494a7dfefc021a3b0864541,48,1167.7716375,2,1,0,150.0,0,2,about to sleep
17803,8990e03500b391d6555e40bfd07bf040b130948e940b6a598021401f671b4dfa,48,1166.8879416666666,2,1,0,367.0,0,2,about to sleep
17804,5f9928e7a48c2bbcbaff700a31c05419837bd440f7441c6012a619da69ee3fc8,48,1159.042125,2,1,0,436.0,0,2,about to sleep
17805,2b576ff1ea3c91e91cb879c641da86dbdb6c5955247f96be77b997612de6e99d,48,1155.3217630555555,2,1,0,434.0,0,2,about to sleep
17806,16d77ab83c041714d20b4729db0ac0396f93cd48747dd18e81aead0c5666a14a,47,1151.8487444444445,2,1,0,40.0,0,2,about to sleep
17807,b7aef3e8df1e28a050847e018ac772e4381ab922007e2c9bcee7c6891c2ca923,47,1150.83494,2,1,0,553.0,0,2,about to sleep
17808,bd86dfbbe40fd6252ca95cd309b2b033a1e04eb9bb5da507b61c31a7b1e1f524,48,1168.4779983333333,2,1,0,153.0,0,2,about to sleep
17809,0ac416e42b1b815036933d8dd0b28a7c845cf911ea9e964ee2ea1c2123855046,48,1155.2808266666666,2,1,0,278.0,0,2,about to sleep
17810,6f0467202f66b883159eada8af2f16fe2bdda50fa981e0ae00c4052c77b94cf6,48,1154.9017755555556,2,1,0,117.0,0,2,about to sleep
17811,d51260054c93c80ac7d64733f6e0fd690fd93c3fa14bd31f740ef97d2fa2f737,59,1432.0610169444444,2,1,0,242.0,0,2,about to sleep
17812,02a41a9723181caf145d2427860a6b026370a5f56564bb163be8969a36c559f1,55,1322.5958658333334,2,3,0,235.0,0,2,about to sleep
17813,39e42a1617f2e5aea9e37eb81e18640ca3e927bf8caca3d24baaa8db8b26c118,59,1422.3376641666666,2,1,0,189.0,0,2,about to sleep
17814,5b1c3ad0c2b7be987074d30fc1221298fcba57507ad75a15c646fe0a5ef96db5,59,1420.8506741666667,2,1,0,496.0,0,2,about to sleep
17815,5b7bade1d281a564579885bbb30ea665eb376fe5df3c3c6e61c248f4d26aee59,59,1420.6738441666666,2,1,0,260.0,0,2,about to sleep
17816,3418d413d8f7f8020a461c8290270c01487b97d35e16905e69472ce81e0a3545,59,1420.52348,2,1,0,285.0,0,2,about to sleep
17817,20719a88fe499d9ce5f701e9cdfcbd5f7c3d1cddc66f4a951fdad04d3de999fe,59,1420.3280777777777,2,1,0,196.0,0,2,about to sleep
17818,a3a8215bfd4db3fa6db19a14c08c399c50ec930e0c10880881cb17ed67712613,59,1421.33206,2,1,0,539.0,0,2,about to sleep
17819,a80ec33ebada338e7d854efe74d847f41105038659b950aab640064e94492df6,42,1015.836665,2,2,0,455.0,0,2,about to sleep
17820,478f764d72bcf21ca01673e4e361d07118f78af3a82253bf8c08de4d97bbe72c,46,1108.5788194444444,2,1,0,203.0,0,2,about to sleep
17821,b296c53df209872869df1dd1eeb101fad9765cb26cb9e28cb206a9df8eba6038,45,1101.3393336111112,2,2,0,261.0,0,2,about to sleep
17822,d483850fd0b46db47c1f02846ba62ea984b3a94deca64f2e41c02ec8a95cfdc5,37,908.0237516666666,2,4,0,1087.0,0,2,about to sleep
17823,5f94905e2a206fb917addd6a6cb38fe4f4f2fbb89dccb9909f1f111788749cff,42,1027.8342444444445,2,3,0,562.0,0,2,about to sleep
17824,1701db7dbb4ed461ce66ae555aaf5d7129c778b7ee77876916b32d211b710e0b,40,963.3206038888889,2,2,0,250.0,0,2,about to sleep
17825,03f1a36ca946887a658b1f8c94903c5b59959c5301b944368edebfc3250f6ecd,45,1100.730943888889,2,2,0,228.0,0,2,about to sleep
17826,87aeafeeeb5b9bdd6510d09a9b88e7a70d3bcd7b8ea20fc54a24ed9a4354a4fd,46,1104.5765547222222,2,1,0,388.0,0,2,about to sleep
17827,8e62b24375a0cd8ffcc60adf7ed7c0edc32af3c2c32f51d082b7a8a41eb03dde,45,1098.833668888889,2,2,0,393.0,0,2,about to sleep
17828,a4cc30791726a5f72de1e95bfa747b0f93905eba06e24dcaeac9b49dcfdcca34,46,1104.3897219444445,2,1,0,267.0,0,2,about to sleep
17829,1297f8a6e74f932714de7be43dcc6769acf25b8183c4f8ed20595fbe0948d725,43,1033.5628113888888,2,7,0,1837.0,0,2,about to sleep
17830,9b082edee8fde40111e2a1ee20eabbb6a19189b429a9164b1f8bfcf95d27223a,45,1103.3654522222223,2,1,0,692.0,0,2,about to sleep
17831,9d5802f7e3774f525782218f734a10744d1e94c696b0aaa13892e996f4fb6a09,45,1102.9062316666666,2,1,0,162.0,0,2,about to sleep
17832,38f26526e23e83c655b82d910e5dc2163a6c2369984d357e7b148add69b9b150,45,1102.8637030555556,2,1,0,420.0,0,2,about to sleep
17833,e3abdceacd6761e883511ac86b0df4a0896ab17f1dd73dae3d6c9277c3e056b3,45,1102.3537580555555,2,1,0,967.0,0,2,about to sleep
17834,786902fad5ce85f8f249f123f705eb80879d118653a3f1070b3628b73fac4641,45,1101.1911766666667,2,1,0,350.0,0,2,about to sleep
17835,ddfbfcfdc43db7a3bf3740d9c810d4fee50fc3cb89488c3ea161e74731d3583e,48,1155.5216383333334,2,1,0,156.0,0,2,about to sleep
17836,439d1e9fea3740f280e21cae3bda02146b94871ae85273e884a381968918db65,48,1154.7325263888888,2,1,0,138.0,0,2,about to sleep
17837,7bb99c80f1638fdf633553fc770e32de6d75c43b440308ed692286b41fa7901d,48,1154.3866516666667,2,1,0,188.0,0,2,about to sleep
17838,9ab19ca2e8484e7fbd5ca83b4cc1e79d8d1b403312c572d78308e6778f65c54e,47,1147.5846958333334,2,1,0,402.0,0,2,about to sleep
17839,b1310575792c1bd424e59ccc6f5308b5808dfb4bdce61764fcb79c2de704173f,47,1147.6045658333333,2,1,0,160.0,0,2,about to sleep
17840,5527111014110ffc0fb98cd81665a495554ead96a7a0ffdca8c87cea6794004e,47,1147.4075411111112,2,1,0,319.0,0,2,about to sleep
17841,0d8fbe425c8442f7c7abe3a109b40b729117de3a57f4513f556590eb31e39d54,42,1028.7611983333334,2,3,0,979.0,0,2,about to sleep
17842,ebf5e7ce970e041f5326f658d25fc13f530829abf9c02a570ca8a286f2f19442,41,1004.7843177777778,2,5,0,979.0,0,2,about to sleep
17843,d3e13c1da45977661f1243eca8f2aff3bf970ab3db565980020482121a7f1996,50,1202.7696744444445,2,1,0,377.0,0,2,about to sleep
17844,a08d85793bbc15d1c41976f8a2520b4d122b58093e24eaec7235bee59ca3d892,49,1199.784083888889,2,1,0,491.0,0,2,about to sleep
17845,bec226399cc5419ae3c9aa97377ac480d8a279d3bdc7a14f4e371ba3cdae1ff5,49,1193.5472447222223,2,1,0,307.0,0,2,about to sleep
17846,9f8056dd62cb4f06dec98f5a0f6327dbddee6598cd29cda1d09919c1ecfa1446,48,1152.49533,2,1,0,192.0,0,2,about to sleep
17847,feb68fc71b1acf26fb0ed69348a5cb2150f6770a73efab485368e370d0152037,47,1151.8562752777777,2,1,0,93.0,0,2,about to sleep
17848,5b325f22817c8a008ddcc517ed2a23071a168e07fac8ac3f098ef032a49e2366,47,1151.5313833333332,2,1,0,251.0,0,2,about to sleep
17849,d211fc0efdb636099116454d7a74ef7d9f60d1c8630a8563c2393e26a07dff93,39,957.9864955555555,2,3,0,1013.0,0,2,about to sleep
17850,164ce534330eaabd45dd1826b07743cf4a44fa2f761c4575e3d317a916087e87,47,1150.6399525,2,1,0,95.0,0,2,about to sleep
17851,b1c258a52c1dc300022758adc127e44716fd3378fe895f20c6004c42a836cd5c,47,1149.73237,2,1,0,120.0,0,2,about to sleep
17852,e5d26134e476738571328b2a4582369db255e51eb368d1401cd809c09c40c65f,47,1150.115675,2,1,0,689.0,0,2,about to sleep
17853,ebb2b95b7830bbb10d1e24fe81fc9464bc70fd269cd81a94618be33814165f10,47,1149.7372208333334,2,1,0,200.0,0,2,about to sleep
17854,06d9a85d6a3651ecc76b2546c28459ae08d2cb3a1ce1a7707d7d0df5c3c0b93b,47,1142.1426425,2,1,0,311.0,0,2,about to sleep
17855,8160e3aa8431f313a7a94aa916579c091a3bd804379cdb471bab26262e9eb1e9,45,1100.898913611111,2,2,0,565.0,0,2,about to sleep
17856,751644163df168f365a101bebd9b5ce5e20ff4b4f8ec465d61aa728cc340593d,45,1100.326925,2,1,0,404.0,0,2,about to sleep
17857,e67c305ff2f1ab2dcbe57a9f15b7a171e445fb81bc990ab68bf27daa6c85365c,45,1100.1727955555555,2,1,0,425.0,0,2,about to sleep
17858,79ec0cb6ccd9e94cccc80d5e1bde896bf6471444f248dc6fc527855a84e38399,45,1100.3354880555555,2,1,0,308.0,0,2,about to sleep
17859,b6f12a373c0d9c57367ec0bb8eccbbac20725558babd5ad1fb2839ff0326ee52,45,1098.7536402777778,2,1,0,340.0,0,2,about to sleep
17860,c33685da7919cf9c9573fb89b8259ec3b71072d0e39cd80b8c2a5f267bcc512d,45,1098.2825858333333,2,1,0,254.0,0,2,about to sleep
17861,9abc3b617f305d2ad0a9cadf09c444cb664493a12ffb83e3df8464dfca094f18,45,1097.8834944444445,2,1,0,1460.0,0,2,about to sleep
17862,53fc9edc98c2d17abf85cdf50f8ebd396f53494a8ebe241c4952434f6e56ed60,44,1063.1541111111112,2,2,0,592.0,0,2,about to sleep
17863,f0735ef3ff1ed55fbfe7b0ffed65c0926648f6445b7a9061f5cd643496dca418,45,1097.7227608333333,2,1,0,224.0,0,2,about to sleep
17864,cac10dd550a1cb3e6718fd6a13f2a53577db5d90daa86d6725c12977e9e499f5,43,1047.8672933333332,2,2,0,555.0,0,2,about to sleep
17865,e6fad0427716192fced3792e175b60e941d743a6f544bd9e724d7678478dbbca,43,1049.0981908333333,2,2,0,975.0,0,2,about to sleep
17866,9fbf2c412cc5c0157cc0f830460f6be53c366169fc2ff12ab145078487e2d22f,45,1096.9988622222222,2,1,0,169.0,0,2,about to sleep
17867,14b35f86782358d40ac36672355af19df935ff54c90f3e0cd9d5e5d8e7a673bc,45,1094.332606388889,2,1,0,165.0,0,2,about to sleep
17868,4ebef52d87a1c0f19aaa41de3186fc734830334021b3adc956bcacad895c6145,45,1088.8090488888888,2,1,0,130.0,0,2,about to sleep
17869,2d36b57cc16014a017d02548be76e0f90d84ba6eb608385c43af0b8957a7729c,45,1089.0459644444445,2,1,0,113.0,0,2,about to sleep
17870,07997a63264e463ec7015314912d0dccd36735054a4ea94fc7a97447e2eed76a,42,1015.9156536111111,2,2,0,2562.0,0,2,about to sleep
17871,f81e781a81fae35d62d74b06112fb40726d03669ab0e3f0562c0d81a8a68c63e,43,1039.7172866666667,2,3,0,1210.0,0,2,about to sleep
17872,6c661fdeb8ac75c952a68f7ed0d653836ec69a6f191b4994d8c1cc9d08789680,43,1038.2595016666667,2,4,0,916.0,0,2,about to sleep
17873,cce88abd22faba0cb723e45af85a26e68903cfc8733c5f302fef1f35664c8c46,47,1130.684943611111,2,1,0,333.0,0,2,about to sleep
17874,709b546c8f8fbaefa34aa1be9cf32649786a7d4ea995e4e21e2519acd862a8fc,43,1038.0430058333334,2,2,0,638.0,0,2,about to sleep
17875,be0cd01cb9f9acd7f45450f3d081664866deafc0bcd177cf969e9395efd75654,47,1130.3593919444445,2,1,0,297.0,0,2,about to sleep
17876,e38435c35ddc164946794d37e90a497cb469cd983096196d27264991be49001b,43,1032.0883080555554,2,3,0,869.0,0,2,about to sleep
17877,366fbceb0b2f5ae7ef14e81af00fefe4fb87b6b39c68f92771ca8865f34ceb65,46,1127.9500408333333,2,1,0,102.0,0,2,about to sleep
17878,278b988a2b43608073cb054fd025051756f353f2ee74de289dd81e6b9e5190b0,49,1182.0627675,2,1,0,120.0,0,2,about to sleep
17879,5b373590bda4104583893d3c781c8d2cd100a735d413ca56be17320d5ad7b379,49,1181.2493147222222,2,1,0,302.0,0,2,about to sleep
17880,ee3add9504d3e9b24432c62617ced02c17fc463c67e4796dbf9d659c5029d314,49,1181.7228677777778,2,1,0,102.0,0,2,about to sleep
17881,1e1904deb141213bc6e615bb9599ba8d8681ec73880d6a01b99ef61a414e7f9e,49,1180.5131705555555,2,1,0,185.0,0,2,about to sleep
17882,7392ccc17e06f1b973f431cf38db7437a5397240b5bd8c40e62870ab511326ca,49,1180.5744144444445,2,1,0,272.0,0,2,about to sleep
17883,6364f800a8a605390adbc186fd0080599bf5ed448cc25b5f65cd8127e42a4533,49,1178.9707783333333,2,1,0,110.0,0,2,about to sleep
17884,81bf79c8cba9556389d64cb49d4e7a15bb7a9d323d0659b966caa346fd6ea165,49,1178.003175,2,1,0,147.0,0,2,about to sleep
17885,ff3af16e3fb3cc94325fa68ec4622e3670d54577c269010c829430a3ee9a9d35,49,1177.281765,2,1,0,269.0,0,2,about to sleep
